timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
"2025-04-01T00:00:23.953Z","01.04.2025 03:00:23","INV3","COM5","slave_4","status",25233,"Температура радиатора AC","C",52,
"2025-04-01T00:00:24.264Z","01.04.2025 03:00:24","INV3","COM5","slave_4","status",25234,"Температура трансформатора","C",64,
"2025-04-01T00:00:24.567Z","01.04.2025 03:00:24","INV3","COM5","slave_4","status",25235,"Температура радиатора DC","C",46,
"2025-04-01T00:00:24.873Z","01.04.2025 03:00:24","INV3","COM5","slave_4","energy",25245,"Накопленная зарядная энергия (старший байт)","kWh",0,
"2025-04-01T00:00:25.176Z","01.04.2025 03:00:25","INV3","COM5","slave_4","energy",25246,"Накопленная зарядная энергия (младший байт)","kWh",1084,
"2025-04-01T00:00:25.474Z","01.04.2025 03:00:25","INV3","COM5","slave_4","energy",25247,"Накопленная разрядная энергия (старший байт)","kWh",0,
"2025-04-01T00:00:25.790Z","01.04.2025 03:00:25","INV3","COM5","slave_4","energy",25248,"Накопленная разрядная энергия (младший байт)","kWh",44,
"2025-04-01T00:00:26.091Z","01.04.2025 03:00:26","INV3","COM5","slave_4","energy",25253,"Накопленная нагрузочная энергия (старший байт)","kWh",0,
"2025-04-01T00:00:26.391Z","01.04.2025 03:00:26","INV3","COM5","slave_4","energy",25254,"Накопленная нагрузочная энергия (младший байт)","kWh",6223,
"2025-04-01T00:00:26.701Z","01.04.2025 03:00:26","INV3","COM5","slave_4","error",25261,"Сообщение об ошибке 1","-",0,
"2025-04-01T00:00:27.023Z","01.04.2025 03:00:27","INV3","COM5","slave_4","error",25262,"Сообщение об ошибке 2","-",0,
"2025-04-01T00:00:27.323Z","01.04.2025 03:00:27","INV3","COM5","slave_4","error",25265,"Сообщение о предупреждении 1","-",0,
"2025-04-01T00:00:27.626Z","01.04.2025 03:00:27","INV3","COM5","slave_4","error",25266,"Сообщение о предупреждении 2","-",0,
"2025-04-01T00:15:01.006Z","01.04.2025 03:15:01","INV1","COM3","slave_4","info",20000,"Тип устройства (старший байт)","-",20566,
"2025-04-01T00:15:01.307Z","01.04.2025 03:15:01","INV1","COM3","slave_4","info",20001,"Тип устройства (младший байт)","-",1800,
"2025-04-01T00:15:01.613Z","01.04.2025 03:15:01","INV1","COM3","slave_4","info",20002,"Серийный номер (старший байт)","-",65535,
"2025-04-01T00:15:01.918Z","01.04.2025 03:15:01","INV1","COM3","slave_4","info",20003,"Серийный номер (младший байт)","-",65535,
"2025-04-01T00:15:02.214Z","01.04.2025 03:15:02","INV1","COM3","slave_4","info",20004,"Версия оборудования","-",10101,
"2025-04-01T00:15:02.517Z","01.04.2025 03:15:02","INV1","COM3","slave_4","info",20005,"Версия программного обеспечения","-",21706,
"2025-04-01T00:15:02.822Z","01.04.2025 03:15:02","INV1","COM3","slave_4","info",20006,"Версия протокола","-",10414,
"2025-04-01T00:15:03.121Z","01.04.2025 03:15:03","INV1","COM3","slave_4","status",25201,"Состояние работы","-",3,
"2025-04-01T00:15:03.421Z","01.04.2025 03:15:03","INV1","COM3","slave_4","status",25205,"Напряжение АКБ","V",548,
"2025-04-01T00:15:03.728Z","01.04.2025 03:15:03","INV1","COM3","slave_4","status",25206,"Выходное напряжение инвертора","V",2192,
"2025-04-01T00:15:04.034Z","01.04.2025 03:15:04","INV1","COM3","slave_4","status",25207,"Сетевое напряжение","V",2205,
"2025-04-01T00:15:04.353Z","01.04.2025 03:15:04","INV1","COM3","slave_4","status",25210,"Ток инвертора","A",6,
"2025-04-01T00:15:04.659Z","01.04.2025 03:15:04","INV1","COM3","slave_4","status",25213,"Мощность инвертора","W",65472,
"2025-04-01T00:15:04.961Z","01.04.2025 03:15:04","INV1","COM3","slave_4","status",25214,"Мощность сети","W",65307,
"2025-04-01T00:15:05.264Z","01.04.2025 03:15:05","INV1","COM3","slave_4","status",25215,"Мощность нагрузки","W",157,
"2025-04-01T00:15:05.568Z","01.04.2025 03:15:05","INV1","COM3","slave_4","status",25216,"Процент нагрузки","%",2,
"2025-04-01T00:15:05.879Z","01.04.2025 03:15:05","INV1","COM3","slave_4","status",25233,"Температура радиатора AC","C",55,
"2025-04-01T00:15:06.185Z","01.04.2025 03:15:06","INV1","COM3","slave_4","status",25234,"Температура трансформатора","C",62,
"2025-04-01T00:15:06.486Z","01.04.2025 03:15:06","INV1","COM3","slave_4","status",25235,"Температура радиатора DC","C",43,
"2025-04-01T00:15:06.796Z","01.04.2025 03:15:06","INV1","COM3","slave_4","energy",25245,"Накопленная зарядная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:07.099Z","01.04.2025 03:15:07","INV1","COM3","slave_4","energy",25246,"Накопленная зарядная энергия (младший байт)","kWh",1060,
